id,review_id,stars,text,sentiment
2619582,u2Fyuvp8sdnm1HItS0MW8Q,5.0,"Let me begin by saying that for 14 years acne has defined my life.

Numerous dermatologists have said that my acne was so severe, they doubt there would be little improvement, unless I opted for heavy antibiotic treatment. I had already tried the normal dosage of antibiotics and abrasive skin creams, which made my stomach turn and skin beam with redness. How was I going to handle the HEAVY stuff? I spent those years trying products (pro-active etc) that were expensive mixed with multiple health kicks (no-dairy = no fun). The end result: no luck. My skin continued to be riddled with cystic acne.  I continued to feel severely embarrassed, trying to cover up the red inflammation with expensive anti-clogging makeup. 

Today I looked in the mirror and almost cried tears of happiness. My face has never looked so good. Affordable skin Care, Mary, changed my life. A year and a half ago I walked through her door and every month since, my skin continues to look and FEEL amazing; I haven't worn makeup in 10 months. 

She has done for me what no dermatologist ever could.",POS
3500862,LJWKU8etDf3poEjRBssStg,5.0,This place is completely cute. Went here with my wife for a banana split and it hit the spot completely. Everything is super clean and the decorations are adorable. It feels like a place you'd walk into down in Rehoboth or another beach town but I'm glad it's a five minute walk away in Philly!,POS
3594312,WnmlvdZ5GVkfegTUViGV1A,3.0,"I can't decide if I love this place or not.  The two times I've had dinner here, I enjoyed it thoroughly.  The service was speedy, portions were good and the staff was friendly.

I've taken a group of friends here the past couple of weekends.  The music is so so, consisting of a lot of hip hop/rap and a smidgen of 80's and techno.  The crowd is pretty diverse...you will spot collar poppers and meat heads.  There is a lot of dancing here even though the music can sometimes get old.  I'm pretty sure if they played some more 80's and toned down the hip hop I'd give this place four stars.",NEU
559251,AsPgPWEj3SUmkfBJVeQ-eQ,5.0,Amazing tzatziki and pita bread! There bowls are so flavor full and filling! 10/10 recommend,POS
5554920,B1Vki3trODTqq5Dk59wEBw,1.0,"Total waste of time and money!  I was told by other guides that 28 is the maximum number of tourists for each group.  Why then, were there 36 in the group to which we were assigned?  Impossible to hear the guide with so many people, and way too many other tour groups vying for the same spot.  In addition, what we could catch from the boring delivery was that she could not accept late-comers, like we paid to hear that lecture (?) among other personal rantings.  We left after a few minutes; why bother when the conditions made the tour pointless.  Get a bus and/or a megaphone if you want to have so many people on the tour!  Any refund for this travesty?",NEG
6453400,3OBUu-NCWIvW8DJW3PfKvw,5.0,"We adopted our new furry family member this summer. While there was some paper work issues between our new pup and her sister that were resolved, I could not rate this place less than 5 because they gave us the opportunity to adopt an amazing pup into our family. They were wonderful to work with while we were searched for the perfect dog to the point we were loading our new dog into the car to bring home. Highly recommend.",POS
3205077,9eACXygkpcdYc6Jelvyd4A,1.0,"trash, just like China (strange love) and amsterdam. service is aweful and maveric security follows everyone when you have cash around. straight garbage. their security guard followed me In the bathroom and wouldn't stop harassing us.",NEG
4936976,JyMYdVyJWxgWehQS63W-fg,4.0,"We love this place. Best Thai food in the area if you ask me! I would recommend the curry or pad Thai, you won't be disappointed. Good portions, good price and nice staff!",POS
554958,3CafQkHVs6SyK-mcoVmHnA,5.0,"This is a very knowledgeable and incredibly professional Air Con business. I had a snafu with my AC about 7 weeks ago and someone was dispatched promptly to my condo unit the next day. I received a call that the service tech was on his was. He came and assessed the issue. He repaired it and informed me of the problem and needed part for repair as well as cost. He charged me electronically (not need for pesky checks) and was on his way. The next day I received a call from the office regarding payment and satisfaction of service. There was a minor issue but was resolved easily over the phone. A month later a snafu happened again with my AC and a service tech was dispatched. He came, assessed the problem, fixed the issue, and everything was righted!! This company is honest. Legit. Professional. Fun. And PROMPT!! No waiting all day for a call and for service!! Thank you for keeping my home cool!!",POS
6175908,p6YOIeZR7qr0OKk3xioZBA,5.0,Had a delicious vanilla cupcake from here. So tasty. Highly recommend. Havent tried any other flavors yet but will add to the list!,POS
1855859,FhNf_vGRFcS2cY1G-pc4RA,2.0,You should never have to add more spice to your gumbo. This gumbo was bland. I would have expected more from a place called Gumbo Shop. Was the 45 minute wait in line worth it? Nope.,NEG
3772977,B7oQXcobErKxYmCqj5t5Yg,1.0,"DO NOT register here.  My fiancee and I TRIED to register at this pottery barn and it was a disaster from start to finish.  We had an appointment at 6pm.  No one could be bothered with helping us until 6:30 pm even though they were not busy at all.  When someone finally got around to helping us, the scanner gun broke twice within the first 5 minutes.  We asked for another scanner and were told someone would be right out with it. We waited another 15 minutes before asking someone else for another gun.  2 minutes later, another gun was brought out.  HOWEVER, most of the items in the store are not scannable ~ none of their silverware, none of their shelves, and several of the bedding peices were missing barcodes.  We were told to go home and add it online.  When I tried to login the next morning, the password that we had given them didn't work. My fiancee called the store and was told that they had no record of us but someone would call us back.  We are still waiting for that phone call.....

 After calling corporate Pottery Barn, I was told that the salesperson had apparently spelled our password wrong.  While not as easy as 'password', it was not a difficult password to spell correctly.  I then asked to be transfered to someone to lodge a formal complaint.  After being transferred, I was sent right to voicemail.  Waited 6 hours for a return call and was told that the person was just an intermediary, and we would be receiving another phone within 24-48 hours.  We have decided to pull our registry and go elsewhere.  Maybe another store wants the business of our 200+ guests who will be purchasing off of our registry?????",NEG
5437439,qerAmyVLLDe0UeMlrx9ZtQ,4.0,"I brought my sisters here for their shared birthday celebration because we were craving sushi. The price of everything is a little bit more than what I normally pay, which is to be expected from an area in the heart of the Cherry Hill shopping districts. The food itself was average, but still good. The menu offers a wife enough variety to suit whatever cravings we had and everything we ordered came out clean, well-presented and satisfying for our cravings. Usually, when a place offers a wide variety of foods, they are unable to do everything well, but that wasn't the case here. Everything was equally good. 

We went just as indoor dining was opening up due to COVID-19, so the service seemed a little bit slow. I believe there was only one waitress at the time. She was sweet, but we didn't see her as often as we'd like to get refills or the check. 

The place itself has a great ambiance with art, lighting, tables, and serving-ware that fits the theme of the restaurant.

I would definitely visit again casually to explore some of their other menu items. But it wouldn't be my first choice for getting sushi, considering that it cost more but tasted about the same as my local eatery.",POS
